name,sku,description,stock,image_url,handle,source_url,product_type,vehicle_brand,vehicle_model,emission_standard,part_name,vehicle_type,model_variant
"Genuine Engine Block Kit","PRZ-PISTO-06278","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-hero-cbz-old-star-bore-piston-or-cylinder-883.jpg?v=1767854604","dexo-engine-block-kit-for-hero-cbz-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-hero-cbz-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Hero","Cbz","","Genuine Engine Block Kit","Motorcycle",""
"Genuine Engine Block Kit","PRZ-PISTO-06279","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-hero-glamour-super-splendor-bore-piston-or-cylinder-502.jpg?v=1758718403","dexo-engine-block-kit-for-hero-glamour-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-hero-glamour-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Hero","Glamour","","Genuine Engine Block Kit","Motorcycle",""
"Genuine Engine Block Kit","PRZ-PISTO-06280","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-pulsar-180-ug3-bore-piston-or-cylinder-813.jpg?v=1758718373","dexo-engine-block-kit-for-bajaj-pulsar-180-ug3-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-pulsar-180-ug3-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Pulsar","","Genuine Engine Block Kit","Motorcycle","180cc"
"Genuine Engine Block Kit","PRZ-PISTO-06281","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-vikrant-v15-bore-piston-or-cylinder-913.jpg?v=1758718368","dexo-engine-block-kit-for-bajaj-vikrant-v15-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-vikrant-v15-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","","","Genuine Engine Block Kit","",""
"Bajaj Original Engine Block Kit","PRZ-PISTO-06282","Bajaj Original robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on compu","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/bajaj-original-engine-block-kit-for-vikrant-v12-bore-piston-or-cylinder-961.jpg?v=1758718352","engine-block-kit-for-bajaj-vikrant-v12-bore-piston-or-cylinder-piston","https://eauto.co.in/products/engine-block-kit-for-bajaj-vikrant-v12-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","","","Bajaj Original Engine Block Kit","",""
"Genuine Engine Block Kit","PRZ-PISTO-06283","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-discover-100m-bore-piston-or-cylinder-597.jpg?v=1758718335","dexo-engine-block-kit-for-bajaj-discover-100m-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-discover-100m-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Discover","","Genuine Engine Block Kit","Motorcycle","100cc"
"Genuine Engine Block Kit","PRZ-PISTO-06284","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-discover-100t-bore-piston-or-cylinder-881.jpg?v=1758718318","dexo-engine-block-kit-for-bajaj-discover-100t-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-discover-100t-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Discover","","Genuine Engine Block Kit","Motorcycle",""
"Genuine Engine Block Kit","PRZ-PISTO-06285","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-avenger-150-bore-piston-or-cylinder-683.jpg?v=1758718293","dexo-engine-block-kit-for-bajaj-avenger-150-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-avenger-150-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Avenger","","Genuine Engine Block Kit","Motorcycle","150cc"
"Genuine Engine Block Kit","PRZ-PISTO-06286","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-platina-100-es-self-start-bore-piston-or-cylinder-397.jpg?v=1758718280","dexo-engine-block-kit-for-bajaj-platina-100-es-self-start-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-platina-100-es-self-start-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Platina","","Genuine Engine Block Kit","Motorcycle","100cc"
"Genuine Engine Block Kit","PRZ-PISTO-06287","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-discover-100-bore-piston-or-cylinder-983.jpg?v=1758718267","dexo-engine-block-kit-for-bajaj-discover-100-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-discover-100-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Discover","","Genuine Engine Block Kit","Motorcycle","100cc"
"Genuine Engine Block Kit","PRZ-PISTO-06288","DEXO's robust Engine Block for enhanced mileage and world class performance Features & Benefits Superior - Fuel Efficient Technology Durable - Low Abrasion for Longer Life Reliable - CNC Machine Honing and Bore Finishing Enhance Mileage - Special lightweight aluminium alloy, for better mileage and better heat dissipation resulting in smoother running Eminent Quality - High quality casting and superior finishing for good aesthetics Superior Performance - Bore finishing and honing on computerised","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/genuine-engine-block-kit-for-bajaj-pulsar-200-bore-piston-or-cylinder-300.jpg?v=1758718255","dexo-engine-block-kit-for-bajaj-pulsar-200-bore-piston-or-cylinder-piston","https://eauto.co.in/products/dexo-engine-block-kit-for-bajaj-pulsar-200-bore-piston-or-cylinder-piston","Piston Cylinder Kit","Bajaj","Pulsar","","Genuine Engine Block Kit","Motorcycle","200cc"
"Techlon Bike Carburetor","PRZ-CARBU-06289","Techlon precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Techlon Compatible Vehicle Yamaha Ray/ Ray-Z/ Alpha/ Fascino Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality cons","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/techlon-bike-carburetor-for-yamaha-ray-z-alpha-fascino-395.jpg?v=1767854524","techlon-bike-carburetor-for-yamaha-ray","https://eauto.co.in/products/techlon-bike-carburetor-for-yamaha-ray","Carburetor","Yamaha","Ray","","Techlon Bike Carburetor","Scooter",""
"UCAL Bike Carburetor","PRZ-CARBU-06290","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki Gixxer 155 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-gixxer-155-670.jpg?v=1758717460","ucal-bike-carburetor-for-suzuki-gixxer-155","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-gixxer-155","Carburetor","Suzuki","Gixxer","BS4","UCAL Bike Carburetor","Motorcycle","150cc"
"UCAL Bike Carburetor","PRZ-CARBU-06291","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Yamaha Enticer Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction ma","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-yamaha-enticer-983.jpg?v=1758717443","ucal-bike-carburetor-for-yamaha-enticer","https://eauto.co.in/products/ucal-bike-carburetor-for-yamaha-enticer","Carburetor","Yamaha","","","UCAL Bike Carburetor","Motorcycle",""
"UCAL Bike Carburetor","PRZ-CARBU-06292","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Platina 125 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-platina-125-2008-2012-model-939.jpg?v=1758717410","ucal-bike-carburetor-for-bajaj-platina-125","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-platina-125","Carburetor","Bajaj","Platina","","UCAL Bike Carburetor","Motorcycle","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06293","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Platina 100 Electric Start Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quali","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-platina-100-electric-start-255.jpg?v=1758717398","ucal-bike-carburetor-for-bajaj-platina-100","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-platina-100","Carburetor","Bajaj","Platina","","UCAL Bike Carburetor","Motorcycle","100cc"
"UCAL Bike Carburetor","PRZ-CARBU-06294","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Pulsar 180 UG4 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construct","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-pulsar-180-ug4-936.jpg?v=1758717368","ucal-bike-carburetor-for-bajaj-pulsar-180-ug4","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-pulsar-180-ug4","Carburetor","Bajaj","Pulsar","","UCAL Bike Carburetor","Motorcycle","180cc"
"UCAL Bike Carburetor","PRZ-CARBU-06295","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Pulsar 135 CC Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality constructi","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-pulsar-135-cc-287.jpg?v=1758717350","ucal-bike-carburetor-for-bajaj-pulsar-135-cc","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-pulsar-135-cc","Carburetor","Bajaj","Pulsar","","UCAL Bike Carburetor","Motorcycle","135cc New Model"
"UCAL Bike Carburetor","PRZ-CARBU-06296","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj XCD 125 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction mat","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-xcd-125-165.jpg?v=1758717324","ucal-bike-carburetor-for-bajaj-xcd-125","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-xcd-125","Carburetor","Bajaj","","","UCAL Bike Carburetor","Motorcycle","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06297","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Pulsar 200 CC DTSi Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality const","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-pulsar-200-cc-dtsi-597.jpg?v=1758717278","ucal-bike-carburetor-for-bajaj-pulsar-200-cc","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-pulsar-200-cc","Carburetor","Bajaj","Pulsar","","UCAL Bike Carburetor","Motorcycle","200cc"
"UCAL Bike Carburetor","PRZ-CARBU-06298","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Pulsar 180 UG3 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construct","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-pulsar-180-ug3-392.jpg?v=1758717265","ucal-bike-carburetor-for-bajaj-pulsar-180-ug3","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-pulsar-180-ug3","Carburetor","Bajaj","Pulsar","","UCAL Bike Carburetor","Motorcycle","180cc"
"UCAL Bike Carburetor","PRZ-CARBU-06299","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Pulsar 150 UG3 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construct","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-pulsar-150-ug3-120.jpg?v=1758717239","ucal-bike-carburetor-for-bajaj-pulsar-150-ug3","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-pulsar-150-ug3","Carburetor","Bajaj","Pulsar","","UCAL Bike Carburetor","Motorcycle","150cc"
"UCAL Bike Carburetor","PRZ-CARBU-06300","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki Access 125 | Swish 125 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-access-125-swish-131.jpg?v=1758717213","ucal-bike-carburetor-for-suzuki-access-125","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-access-125","Carburetor","Suzuki","Access","","UCAL Bike Carburetor","Scooter","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06301","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki Heat | Zeus Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality constructio","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-heat-zeus-170.jpg?v=1758717198","ucal-bike-carburetor-for-suzuki-heat","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-heat","Carburetor","Suzuki","","","UCAL Bike Carburetor","Motorcycle","New Model"
"UCAL Bike Carburetor","PRZ-CARBU-06302","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki SlingShot Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-slingshot-142.jpg?v=1758717185","ucal-bike-carburetor-for-suzuki-slingshot","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-slingshot","Carburetor","Suzuki","","","UCAL Bike Carburetor","Motorcycle",""
"UCAL Bike Carburetor","PRZ-CARBU-06303","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model TVS Apache RTR 160CC Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construct","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-tvs-apache-rtr-160cc-2008-2016-models-561.jpg?v=1758717168","ucal-bike-carburetor-for-tvs-apache-rtr-160cc","https://eauto.co.in/products/ucal-bike-carburetor-for-tvs-apache-rtr-160cc","Carburetor","Honda","Apache Rtr","","UCAL Bike Carburetor","Motorcycle","160cc"
"UCAL Bike Carburetor","PRZ-CARBU-06304","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model TVS Apache 150 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction ma","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-tvs-apache-150-990.jpg?v=1758717152","ucal-bike-carburetor-for-tvs-apache-150","https://eauto.co.in/products/ucal-bike-carburetor-for-tvs-apache-150","Carburetor","Honda","Apache","","UCAL Bike Carburetor","Motorcycle","150cc"
"UCAL Bike Carburetor","PRZ-CARBU-06305","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki Fiero Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction mate","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-fiero-837.png?v=1767854468","ucal-bike-carburetor-for-suzuki-fiero","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-fiero","Carburetor","Suzuki","","","UCAL Bike Carburetor","Motorcycle",""
"UCAL Bike Carburetor","PRZ-CARBU-06306","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model TVS Phoenix 125 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construction m","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-tvs-phoenix-125-2012-2017-models-338.jpg?v=1760359111","ucal-bike-carburetor-for-tvs-phoenix-125","https://eauto.co.in/products/ucal-bike-carburetor-for-tvs-phoenix-125","Carburetor","Honda","Enfield","","UCAL Bike Carburetor","Motorcycle","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06307","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model TVS Victor GLX 125 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality constructio","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-tvs-victor-glx-125-2004-2007-models-325.jpg?v=1762151493","ucal-bike-carburetor-for-tvs-victor-glx-125","https://eauto.co.in/products/ucal-bike-carburetor-for-tvs-victor-glx-125","Carburetor","Honda","Victor","","UCAL Bike Carburetor","Motorcycle","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06308","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Suzuki AX 100 | MAX 100 | Samurai Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of qual","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-suzuki-ax-100-max-samurai-450.jpg?v=1767854447","ucal-bike-carburetor-for-suzuki-ax-100","https://eauto.co.in/products/ucal-bike-carburetor-for-suzuki-ax-100","Carburetor","Suzuki","Max","","UCAL Bike Carburetor","Motorcycle","100cc"
"Bajaj Original Bike Carburetor","PRZ-CARBU-06309","Bajaj Original precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Bajaj Original Compatible Vehicle Brand & Model Bajaj Discover 135 Old Model Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike eng","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/bajaj-original-bike-carburetor-for-discover-135-old-model-925.png?v=1758717478","bike-carburetor-for-bajaj-discover-135-old-model","https://eauto.co.in/products/bike-carburetor-for-bajaj-discover-135-old-model","Carburetor","Bajaj","Discover","","Bajaj Original Bike Carburetor","Motorcycle","135cc"
"Bajaj Original Bike Carburetor","PRZ-CARBU-06310","Bajaj Original precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Bajaj Original Compatible Vehicle Brand & Model Bajaj Discover 125 ST Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/bajaj-original-bike-carburetor-for-discover-125-st-730.jpg?v=1758717291","bike-carburetor-for-bajaj-discover-125-st","https://eauto.co.in/products/bike-carburetor-for-bajaj-discover-125-st","Carburetor","Bajaj","Discover","","Bajaj Original Bike Carburetor","Motorcycle","125cc"
"Bajaj Original Bike Carburetor","PRZ-CARBU-06311","Bajaj Original precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Bajaj Original Compatible Vehicle Brand & Model Bajaj Discover 100CC DTSi | 5 Gears | 2009-2012 Model Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of yo","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/bajaj-original-bike-carburetor-for-discover-100cc-dtsi-5-gears-2009-2012-model-253.jpg?v=1758717513","bike-carburetor-for-bajaj-discover-100-cc","https://eauto.co.in/products/bike-carburetor-for-bajaj-discover-100-cc","Carburetor","Bajaj","Discover","","Bajaj Original Bike Carburetor","Motorcycle",""
